tsne-2d-x,tsne-2d-y,mds-2d-x,mds-2d-y,pca-2d-x,pca-2d-y
0.12024696,0.5027972,0.2607175896992425,0.3550096904754384,0.11656846738085011,0.1682303628135982
0.51005375,0.47822902,0.32444278545895183,0.5227732920785225,0.3420179682664639,0.4542716296182345
0.5107766,0.94712037,0.27286827892373455,0.38498101977114163,0.1534988477625167,0.19759154217325253
0.56272584,0.8321051,0.25610918833943347,0.41113192244193225,0.15303670915117865,0.2845333440551934
0.40196443,0.27068833,0.2646081216270758,0.41470798892471034,0.17016975537556864,0.2920188381525848
0.06567852,0.28787836,0.22645851185286991,0.34363828122912543,0.054055374648857214,0.19959143958469344
0.87252575,0.7728926,0.27284857138665225,0.34601997822762476,0.12125499533772592,0.13743779682727775
0.85071546,0.37223053,0.33480681999418005,0.38614597379406024,0.25835621725373686,0.11144518431918912
0.6348622,0.6784952,0.29172536983114117,0.3388635522294753,0.1982759431296676,0.2609655209065146
0.19137669,0.49785903,0.27250447205618905,0.3680353666117321,0.1540917806210456,0.19751021203253485
0.097326145,0.5158719,0.25767835106843334,0.3625856558580221,0.12718157713209036,0.2027232355749553
0.48378244,0.27179733,0.24757151557030616,0.4578800127181083,0.20612066715311333,0.41006839527041505
0.7977677,0.690991,0.2864716862204366,0.3816692230915636,0.17723050715867655,0.1851056549265912
0.41644385,0.13295567,0.22965163538575148,0.36620695746802995,0.07673172262924202,0.22868326523383425
0.28930876,0.5113588,0.3277561465219905,0.4299811537249327,0.25679002695485903,0.23189714912824366
0.5476724,0.9802459,0.24896807882496105,0.3762802855420028,0.10713056333499724,0.19416209718121175
0.5432741,0.9481662,0.2541688123884157,0.380596346727629,0.12261729814820141,0.20797512692021017
0.8432934,0.4110294,0.3498572278639187,0.38771812899891783,0.2851809068504495,0.09908212079985353
0.07060918,0.5645753,0.26554015625161326,0.3549806102570372,0.12313162397642817,0.15898500395446233
0.060336504,0.55313927,0.25817073175973043,0.35216135475978083,0.10808944562010986,0.16339870257265937
0.45837706,0.76824135,0.2363602280916668,0.4289105907901362,0.16294616642072485,0.29660977494078145
0.34974584,0.1727683,0.2346878572884044,0.3811970806621933,0.10908524715353556,0.2437937792251341
0.6868696,0.23192474,0.32394078583802527,0.35009506628790643,0.20859432271880077,0.08207769296308846
0.85399354,0.4662391,0.33482256511923414,0.3850988601998755,0.25935799895629874,0.11062180471393335
0.2828934,0.38619098,0.2556629973669237,0.3855733687136723,0.1380147257763108,0.24269758131701133
0.54368025,0.82793045,0.27608775103322153,0.4037304545001455,0.17252100257417324,0.23611926920833348
0.57609385,0.8405052,0.2517836742666832,0.41267601291402933,0.154161091908899,0.305117231133365
0.46149015,0.7394995,0.24402919978799217,0.43749644984053376,0.17327340071145964,0.34998811503395344
0.30389878,0.55035007,0.34584019298831786,0.4138185329024818,0.2709267833078125,0.16274829245440617
0.42142126,0.24216715,0.2607745618268411,0.41948586367277557,0.1766195197791171,0.32023500326424675
0.63737845,0.75904036,0.268039281753523,0.3894087837034912,0.14745477254378186,0.2079480774769855
0.35128504,0.5028776,0.32452286224423715,0.40617112477820705,0.2489254506661039,0.17215960170233138
0.197679,0.49218795,0.27790883798963373,0.39265731581323177,0.17432656334088856,0.24407958101407218
0.86586815,0.43174073,0.34443721071485256,0.3815695582603556,0.2716307343642308,0.08862796187461969
0.3576828,0.34316173,0.3147329205713779,0.43975040064801835,0.25807304908818857,0.27753040285922453
0.57486767,0.52701116,0.36984704240922134,0.37202553370973857,0.2879025113076985,0.15988010992914917
0.6369078,0.9117687,0.21573149675199765,0.3645336258232618,0.057260417814705936,0.2065434162074228
0.54165566,0.82216626,0.2783871619875533,0.41203668662396914,0.17726031950785695,0.2336277024440779
0.4969209,0.5834397,0.2567081056476267,0.32238652268859375,0.1618239796047003,0.3313057778259661
0.43010074,0.4602064,0.24959065204403402,0.44155496086786816,0.18587736486968853,0.38065516072744154
0.38146478,0.19035147,0.26232279335018527,0.37640918910795984,0.13808313139305664,0.20707855904797126
0.63673854,0.75774276,0.2719344085708053,0.38913941290587895,0.15050927642876905,0.19776856556177622
0.34808367,0.050074484,0.21801596594042147,0.35655452769860335,0.04814830865997626,0.2196164272376113
0.16715007,0.65335274,0.30290125944894863,0.3567746396009208,0.18627199416492782,0.11435602899791271
0.8224468,0.828255,0.25327288355567906,0.32050281988851775,0.08527000042037183,0.1256530725696699
0.013486874,0.44460046,0.24672783769535578,0.3508685046950521,0.08994455998210941,0.1789179357418642
0.74122703,0.5771874,0.3015183851371456,0.37946406561758234,0.1935756048134261,0.14471789037947583
0.72812265,0.16779372,0.31598594408844255,0.36453597456259695,0.20723445505583385,0.08679174813844755
0.2238894,0.8276883,0.33431576815956165,0.33347355871033263,0.2034240145604674,0.03350378866237371
0.78787434,0.38861653,0.35597677548890155,0.39055776245755824,0.296295539152962,0.11098674594660539
0.8479997,0.3739393,0.34128297052666906,0.3852999721027361,0.27155919027006925,0.10442487815581716
0.21155524,0.6105811,0.30838959129182014,0.39075490479624314,0.2074427248130167,0.1578014293238227
0.5435226,0.76208097,0.2687259732392884,0.4196035439793647,0.18472894527600395,0.2913592101280025
0.100621134,0.5360224,0.2661511200661028,0.3615724843414176,0.13728876592160452,0.1807437359949756
0.7219703,0.7215135,0.2964050444603454,0.4202355448234188,0.21325330938880463,0.23988935345890583
0.4247592,0.27551672,0.24253040211151508,0.40733117316261924,0.13373922837212096,0.31486786669391464
0.51648134,0.3835635,0.2541920519516129,0.4641311336842259,0.20436730737573816,0.2693098554120318
0.5774429,0.5159564,0.3844680516385429,0.4181867266565054,0.36008825384463533,0.17547946179536691
0.6230108,0.21458998,0.3206144384894578,0.34621723308968316,0.19960261928871104,0.09464794585800669
0.5878498,0.060210932,0.31016679748077125,0.3411992811253858,0.1771997079325797,0.08713443177939298
0.33953103,0.5824884,0.35783955471114076,0.3842702253329397,0.2796597920313737,0.11111712515326023
0.21029538,0.6497643,0.33776520150202183,0.3618523498493062,0.23545919780855964,0.09453927003883678
0.7296164,0.6891142,0.3168022181460254,0.43643645203799736,0.25502677969090864,0.24192968498000814
0.738813,0.23952782,0.33138203348339557,0.3677860225107452,0.23468652833021816,0.07573858080778847
0.33093566,0.59297967,0.35041650006192293,0.38192043072995613,0.2702596052320451,0.11156421356585827
0.80042434,0.8332445,0.23975494492709776,0.33708467516665563,0.06949414883467576,0.17332074258095065
0.5278849,0.8481822,0.271739594696793,0.3951978808488569,0.1572729113575382,0.22114199431267606
0.63819104,0.9985152,0.23701839112425016,0.37191366466256365,0.09088971073222124,0.18791991103243078
0.14264725,0.56783926,0.31288409208645823,0.40094840479954663,0.19895089876778407,0.14718925101396588
0.41112426,0.70366526,0.2602884397747583,0.4251993556366216,0.17382511451852578,0.2651750229513135
0.47176644,0.4407654,0.32532503984042965,0.4259340979174552,0.2463928554744339,0.23036861087931804
0.65445083,0.26482713,0.31655746099430854,0.4029317263699917,0.239383147101567,0.18472704476153815
0.28693062,0.42401356,0.22752084590100716,0.43043943208100127,0.14737661420293224,0.3600918942009923
0.17318599,0.6454873,0.30444542448631934,0.36085278411409494,0.19378534446253595,0.1210161983754584
0.049492173,0.35379806,0.22193830851222035,0.3454884955378711,0.10212466833745666,0.23824238383667767
0.5920789,0.065196835,0.31168835704287073,0.33736566181317507,0.17669249878683296,0.08457638335392637
0.2569917,0.55681336,0.30631824946945,0.4138980875297189,0.2245236201383686,0.22661425025439266
0.5679859,0.5295792,0.35293599654421937,0.4065209699493304,0.28194848198736244,0.17120370950890104
0.4028032,0.2635573,0.2698032133340581,0.41077862464532083,0.178471485927131,0.2883603982289846
0.7647471,0.23945653,0.330760915786373,0.36991861256775393,0.23879423467104896,0.08840347138982199
0.30424592,0.36379912,0.27199801478225527,0.40565697596255257,0.1719881464362179,0.2591483004323448
0.35497674,0.5681537,0.3667325869542197,0.401221606360842,0.30876171107576283,0.13435099233627643
0.39827114,0.7516886,0.20585443193586012,0.42334425610063137,0.11725807300084301,0.35398501813127575
0.4012189,0.21917361,0.2586638109154656,0.39257297114272116,0.14744536583073067,0.2477087489799542
0.58911777,0.6886886,0.284502407656455,0.4259732652345727,0.20868665355373092,0.28256090484805024
0.8219968,0.8008666,0.2777899555499451,0.3251375242985302,0.1453304004455578,0.1327466555818068
0.44450033,0.84600437,0.19129502712776691,0.3838707141082976,0.05470886272704128,0.28130696995942217
0.25907588,0.8022038,0.3187519708358288,0.3423672450200182,0.18722729760381904,0.05846990267381051
0.5905003,0.06472106,0.3140118369037213,0.33809802172868997,0.18164138277024713,0.08515877566500851
0.35928428,0.05020571,0.2247528781202821,0.35823785909010475,0.06517838303213269,0.2110615139019097
0.6674685,0.5529608,0.34698071837065503,0.41232052741423325,0.2917092045204548,0.16546039464897114
0.42898154,0.45404837,0.2266042647209714,0.42313434277872713,0.14946036821061665,0.36830859356636597
0.665828,0.7996937,0.3274208373043644,0.4597200298887764,0.256205094970663,0.24385748660370987
0.44438446,0.24620172,0.2596973388212799,0.40249895919143647,0.16386865910840112,0.27791664403595706
0.5836393,0.8472232,0.23889114104158216,0.399496092074195,0.11824315862807835,0.28615238272025745
0.39355192,0.3022205,0.2723670523017427,0.4503142097610236,0.2144264900057515,0.36777872630359193
0.19585869,0.43855107,0.3061168017402626,0.31072979820632385,0.17946446664651353,0.1510959479780686
0.3595428,0.35866472,0.2912363880531424,0.44736532368394083,0.23018944341424027,0.3189566022302221
0.23214413,0.8163135,0.3342674209700063,0.33449034655127063,0.20411369143143648,0.029252430422603642
0.4993194,0.71424925,0.3391440951522344,0.4704923808595448,0.34752955086062454,0.36231191106250943
0.5684832,0.5199232,0.39181107833728135,0.38514604028693183,0.3125283788493398,0.19935484353577743
0.79522747,0.70104855,0.2802966735061387,0.3891699541052865,0.169319033667914,0.21379310352328385
0.08487093,0.4996125,0.2572860581788537,0.35907988797237805,0.12158959088789921,0.19718673319087027
0.29204616,0.5980853,0.32387680145292025,0.38554168672262734,0.22903151194811852,0.11739786013574567
0.41856453,0.2986608,0.25316927836937925,0.41709583893709723,0.15879222773590881,0.29186208560918425
0.8397267,0.4292081,0.3431387419869927,0.3832022984767419,0.26994048398628917,0.09333144511625617
0.30467302,0.39811993,0.24121862468365723,0.4020749205672489,0.13736343788744862,0.27743358735614443
0.5739878,0.38687137,0.41870573032766173,0.3869732005581819,0.3663926387748817,0.11450972793513922
0.04212269,0.29696867,0.23199928854410645,0.34157107478644344,0.05687917508113521,0.18089089874726244
0.79185086,0.77079856,0.2715365628383831,0.36241948636143134,0.1318869531665082,0.16312408212083765
0.22380741,0.41855332,0.2230425626761034,0.3766307835112868,0.10114142669383577,0.26971925722033124
0.93014014,0.43407884,0.33308347141391154,0.37677434455639464,0.24647356433538614,0.08665877219603656
0.8384434,0.7426916,0.27593137660910927,0.35390274421234547,0.12775849580780194,0.13826069698258195
0.4484513,0.6655546,0.2798968999355553,0.3154468735650947,0.20096713579700395,0.33567388828560496
0.7521495,0.7989016,0.27460351866592436,0.3389728709763246,0.16589710477888284,0.2206838106501393
0.6314954,0.77586585,0.23738654628624226,0.4021667552846742,0.13440858901981256,0.19919113410753136
0.16795704,0.6327217,0.2995460144262604,0.36610931571874655,0.1920346256262785,0.1494717896329601
